Fighter,Date,Opp,Weight_Class,Total_KD,Total_STR,Total_TD,Total_SUB,Opp_KD,Opp_STR,Opp_TD,Opp_SUB,Round,Time,Target,Avg_Round_Time,Avg_Round,Opp_Avg_Round_Time,Opp_Avg_Round,Fighter_code,Opp_code,Weight_Class_code
Stephan Bonnar,2011-11-19,Kyle Kingsbury,Light Heavyweight,2,411,13,12,1,218,16,0,3.0,300.0,1,368.2307692307692,3.923076923076923,335.2857142857143,3.142857142857143,2145,1375,5
Stephan Bonnar,2012-10-13,Anderson Silva,Light Heavyweight,2,447,17,13,16,456,3,6,1.0,280.0,0,363.35714285714283,3.857142857142857,266.6842105263158,3.3684210526315788,2145,116,5
Stephanie Egger,2020-10-10,Tracy Cortez,Women's Bantamweight,0,0,0,0,0,79,2,0,3.0,300.0,0,0.0,0.0,300.0,3.0,2146,2258,11
Stephanie Egger,2021-10-02,Shanna Young,Women's Bantamweight,0,10,1,0,0,40,0,0,2.0,142.0,1,600.0,6.0,463.6666666666667,4.666666666666667,2146,2096,11
Stephanie Egger,2022-02-19,Jessica-Rose Clark,Women's Bantamweight,0,39,3,0,0,366,10,2,1.0,224.0,1,371.0,4.0,349.2857142857143,3.7142857142857144,2146,1072,11
Stephanie Egger,2022-08-06,Mayra Bueno Silva,Women's Bantamweight,0,44,5,1,0,288,0,5,1.0,77.0,0,322.0,3.0,372.14285714285717,3.7142857142857144,2146,1595,11
Stephanie Egger,2022-09-03,Ailin Perez,Women's Featherweight,0,52,6,1,0,0,0,0,2.0,294.0,1,280.0,2.75,300.0,3.0,2146,27,12
Stephanie Egger,2023-04-29,Irina Alekseeva,Women's Bantamweight,0,67,8,2,0,0,0,0,1.0,131.0,0,282.8,2.6,600.0,6.0,2146,919,11
Stephen Bass,2011-12-03,Marcus Brimage,Featherweight,0,0,0,0,0,0,0,0,3.0,300.0,0,0.0,0.0,324.2857142857143,3.2857142857142856,2147,1511,2
Stephen Thompson,2012-02-04,Dan Stittgen,Welterweight,0,0,0,0,0,0,0,0,1.0,253.0,1,0.0,0.0,600.0,6.0,2148,526,10
Stephen Thompson,2012-04-21,Matt Brown,Welterweight,1,22,0,0,5,313,9,14,3.0,300.0,0,253.0,1.0,262.2857142857143,3.4642857142857144,2148,1566,10
Stephen Thompson,2013-05-25,Nah-Shon Burrell,Welterweight,1,89,0,0,0,121,0,1,3.0,300.0,1,426.5,3.5,0.0,0.0,2148,1700,10
Stephen Thompson,2013-09-21,Chris Clements,Welterweight,1,154,2,0,2,106,0,0,2.0,87.0,1,384.3333333333333,3.3333333333333335,340.6666666666667,4.0,2148,401,10
Stephen Thompson,2014-02-22,Robert Whittaker,Welterweight,3,177,4,0,3,184,1,0,1.0,223.0,1,310.0,3.0,294.6875,3.625,2148,1939,10
Stephen Thompson,2014-09-27,Patrick Cote,Welterweight,4,215,4,0,4,396,7,2,3.0,300.0,1,292.6,2.6,277.6875,3.5625,2148,1792,10
Stephen Thompson,2015-07-12,Jake Ellenberger,Welterweight,5,279,4,0,8,316,22,4,1.0,269.0,1,293.8333333333333,2.6666666666666665,279.57894736842104,2.8421052631578947,2148,957,10
Stephen Thompson,2016-02-06,Johny Hendricks,Welterweight,7,299,5,0,6,702,54,6,1.0,211.0,1,290.2857142857143,2.4285714285714284,317.2352941176471,4.117647058823529,2148,1162,10
Stephen Thompson,2016-06-18,Rory MacDonald,Welterweight,8,323,5,0,1,606,21,5,5.0,300.0,1,280.375,2.25,314.7,3.8,2148,1983,10
Stephen Thompson,2016-11-12,Tyron Woodley,Welterweight,8,433,5,0,6,185,3,0,5.0,300.0,0,282.55555555555554,2.5555555555555554,311.0769230769231,4.461538461538462,2148,2278,10
Stephen Thompson,2017-03-04,Tyron Woodley,Welterweight,8,476,5,0,7,246,4,2,5.0,300.0,0,314.3,3.3,310.2857142857143,4.5,2148,2278,10
Stephen Thompson,2017-11-04,Jorge Masvidal,Welterweight,8,529,5,0,5,775,15,7,3.0,300.0,1,340.27272727272725,3.909090909090909,374.0,4.4,2148,1191,10
Stephen Thompson,2018-05-27,Darren Till,Welterweight,9,599,5,0,3,178,3,0,5.0,300.0,0,336.9166666666667,3.8333333333333335,369.1111111111111,4.666666666666667,2148,565,10
Stephen Thompson,2019-03-23,Anthony Pettis,Welterweight,9,629,5,0,3,533,8,10,2.0,295.0,0,357.15384615384613,4.3076923076923075,335.5,4.0,2148,156,10
Stephen Thompson,2019-11-02,Vicente Luque,Welterweight,9,676,5,0,7,490,6,7,3.0,300.0,1,373.7857142857143,4.285714285714286,284.77777777777777,3.0555555555555554,2148,2301,10
Stephen Thompson,2020-12-19,Geoff Neal,Welterweight,10,814,5,0,5,200,2,1,5.0,300.0,1,368.8666666666667,4.2,276.75,3.0,2148,811,10
Stephen Thompson,2021-07-10,Gilbert Burns,Welterweight,10,985,5,0,4,579,25,8,3.0,300.0,0,364.5625,4.25,322.63157894736844,3.3684210526315788,2148,828,10
Stephen Thompson,2021-12-18,Belal Muhammad,Welterweight,10,1004,5,0,0,843,22,2,3.0,300.0,0,378.4117647058824,4.352941176470588,321.6923076923077,3.6153846153846154,2148,215,10
Stephen Thompson,2022-12-03,Kevin Holland,Welterweight,10,1023,5,0,4,616,10,7,4.0,300.0,1,390.72222222222223,4.444444444444445,270.47058823529414,3.3529411764705883,2148,1336,10
Steve Berger,2001-05-04,Tony DeSouza,Welterweight,0,0,0,0,0,0,0,0,3.0,300.0,0,0.0,0.0,190.0,2.5,2149,2245,10
Steve Berger,2002-05-10,Benji Radach,Welterweight,0,2,0,3,0,0,0,0,1.0,27.0,0,600.0,6.0,406.0,2.5,2149,226,10
Steve Berger,2002-06-22,Robbie Lawler,Welterweight,0,2,0,3,1,64,6,0,2.0,27.0,0,327.0,4.0,310.22727272727275,4.2727272727272725,2149,1932,10
Steve Bosse,2015-06-27,Thiago Santos,Middleweight,0,0,0,0,2,71,0,0,1.0,29.0,0,0.0,0.0,268.59090909090907,3.5,2150,2203,7
Steve Bosse,2016-03-19,James Te Huna,Light Heavyweight,0,0,0,0,2,241,11,1,1.0,52.0,1,58.0,2.0,278.3333333333333,2.111111111111111,2150,979,5
Steve Bosse,2016-06-18,Sean O'Connell,Light Heavyweight,1,5,0,0,2,211,0,2,3.0,300.0,1,55.0,1.5,282.1666666666667,3.0,2150,2061,5
Steve Bruno,2008-08-09,Chris Wilson,Welterweight,0,0,0,0,0,22,0,1,3.0,300.0,0,0.0,0.0,490.0,6.0,2151,427,10
Steve Bruno,2008-12-10,Johnny Rees,Welterweight,0,5,1,0,0,7,0,0,2.0,224.0,1,600.0,6.0,522.0,2.0,2151,1159,10
Steve Bruno,2009-02-07,Matthew Riddle,Welterweight,0,15,4,1,0,60,5,2,3.0,300.0,0,412.0,4.0,369.90909090909093,4.2727272727272725,2151,1584,10
Steve Byrnes,2006-12-13,Logan Clark,Middleweight,0,0,0,0,0,0,0,0,3.0,300.0,0,0.0,0.0,0.0,0.0,2152,1421,7
Steve Cantwell,2008-12-10,Razak Al-Hassan,Light Heavyweight,0,0,0,0,0,0,0,0,1.0,244.0,1,0.0,0.0,600.0,6.0,2153,1883,5
Steve Cantwell,2009-04-18,Luiz Cane,Light Heavyweight,0,15,1,1,4,65,1,0,3.0,300.0,0,244.0,1.0,292.875,2.25,2153,1447,5
Steve Cantwell,2009-09-16,Brian Stann,Light Heavyweight,0,84,1,1,0,8,0,0,3.0,300.0,0,422.0,3.5,361.1111111111111,3.111111111111111,2153,296,5
Steve Cantwell,2011-03-03,Cyrille Diabate,Light Heavyweight,0,119,1,1,1,28,0,0,3.0,300.0,0,481.3333333333333,4.333333333333333,323.5,2.3333333333333335,2153,496,5
Steve Cantwell,2011-10-08,Mike Massenzio,Middleweight,0,147,2,1,1,25,8,5,3.0,300.0,0,511.0,4.75,281.6666666666667,3.5,2153,1646,7
Steve Cantwell,2012-02-25,Riki Fukuda,Middleweight,0,203,2,2,0,28,6,0,3.0,300.0,0,528.8,5.0,600.0,6.0,2153,1920,7
Steve Erceg,2023-06-10,David Dvorak,Flyweight,0,0,0,0,0,216,2,1,3.0,300.0,1,0.0,0.0,387.6,3.8,2154,583,3
Steve Erceg,2023-11-11,Alessandro Costa,Flyweight,0,54,3,1,1,82,0,0,3.0,300.0,1,300.0,3.0,164.5,4.0,2154,54,3
Steve Garcia,2020-02-29,Luis Pena,Lightweight,0,0,0,0,1,221,5,4,3.0,300.0,0,0.0,0.0,355.3333333333333,4.166666666666667,2155,1444,6
Steve Garcia,2021-10-09,Charlie Ontiveros,Lightweight,0,21,1,1,0,2,0,0,2.0,111.0,1,600.0,6.0,372.0,2.0,2155,381,6
Steve Garcia,2022-06-11,Maheshate,Lightweight,0,55,4,1,0,0,0,0,1.0,74.0,0,355.5,4.0,600.0,6.0,2155,1469,6
Steve Garcia,2022-10-29,Chase Hooper,Featherweight,0,62,4,1,0,221,8,9,1.0,92.0,1,286.3333333333333,3.3333333333333335,285.6666666666667,2.8333333333333335,2155,386,2
Steve Garcia,2023-04-08,Shayilan Nuerdanbieke,Featherweight,3,91,4,1,2,100,9,0,2.0,36.0,1,237.75,2.75,322.3333333333333,3.3333333333333335,2155,2103,2
Steve Jennum,1994-09-09,Christophe Leninger,Open Weight,0,0,0,0,0,0,0,0,1.0,289.0,0,0.0,0.0,180.0,2.0,2156,436,8
Steve Jennum,1995-12-16,Dan Severn,Open Weight,0,14,2,0,1,55,4,5,1.0,74.0,0,578.0,2.0,225.0,1.1,2156,525,8
Steve Judson,1999-09-24,Brad Kohler,Heavyweight,0,0,0,0,0,12,3,0,1.0,30.0,0,0.0,0.0,605.0,1.0,2157,261,4
Steve Judson,2000-03-10,Tedd Williams,Heavyweight,0,0,0,0,0,0,0,0,1.0,203.0,0,60.0,2.0,600.0,6.0,2157,2189,4
Steve Kennedy,2015-06-20,Peter Sobotta,Welterweight,0,0,0,0,0,114,6,2,1.0,177.0,0,0.0,0.0,443.22222222222223,4.444444444444445,2158,1826,10
Steve Kennedy,2015-11-14,Richard Walsh,Welterweight,0,3,0,0,2,140,5,0,3.0,300.0,0,354.0,2.0,444.5,4.25,2158,1909,10
Steve Lopez,2009-09-19,Jim Miller,Lightweight,0,0,0,0,0,138,15,9,2.0,48.0,0,0.0,0.0,319.1081081081081,3.27027027027027,2159,1079,6
Steve Lopez,2010-09-25,Waylon Lowe,Lightweight,0,6,0,0,0,1,1,0,3.0,300.0,0,96.0,4.0,352.0,4.0,2159,2339,6
Steve Montgomery,2015-06-27,Tony Sims,Welterweight,0,0,0,0,0,0,0,0,1.0,163.0,0,0.0,0.0,498.0,4.0,2160,2252,10
Steve Montgomery,2015-11-14,Daniel Kelly,Middleweight,0,9,0,0,0,88,1,1,3.0,300.0,0,326.0,2.0,264.125,2.875,2160,530,7
Steve Nelmark,1996-02-16,Sam Adkins,Open Weight,0,0,0,0,0,0,0,0,1.0,48.0,0,0.0,0.0,86.5,1.0,2161,2027,8
Steve Nelmark,1996-12-07,Justin Martin,Open Weight,0,5,1,0,0,0,0,0,1.0,63.0,0,96.0,2.0,0.0,0.0,2161,1270,8
Steve Steinbeiss,2009-09-16,Ryan Jensen,Middleweight,0,0,0,0,0,43,2,1,1.0,236.0,0,0.0,0.0,208.4,2.6,2162,2007,7
Steve Steinbeiss,2010-08-01,Rob Kimmons,Middleweight,0,7,0,0,0,39,2,6,3.0,300.0,0,472.0,2.0,252.0,3.0,2162,1928,7
Steve Vigneault,2006-03-04,Mike Swick,Middleweight,0,0,0,0,2,14,0,0,1.0,129.0,0,0.0,0.0,259.8333333333333,3.0,2163,1658,7
Steven Graham,1997-05-30,Royce Alger,Lightweight,0,0,0,0,0,0,0,0,1.0,96.0,0,0.0,0.0,158.0,4.0,2164,1994,6
Steven Koslow,2022-12-10,Cameron Saaiman,Bantamweight,0,0,0,0,0,0,0,0,3.0,253.0,0,0.0,0.0,450.0,4.5,2165,334,0
Steven Peterson,2018-02-18,Brandon Davis,Featherweight,0,0,0,0,0,38,1,0,3.0,300.0,0,0.0,0.0,473.42857142857144,4.857142857142857,2166,269,2
Steven Peterson,2018-07-06,Matt Bessette,Featherweight,0,73,1,0,0,43,0,0,3.0,300.0,1,600.0,6.0,600.0,6.0,2166,1565,2
Steven Peterson,2019-03-23,Luis Pena,Featherweight,0,147,3,1,1,31,2,1,3.0,300.0,0,450.0,4.5,347.42857142857144,4.0,2166,1444,2
Steven Peterson,2019-07-20,Alex Caceres,Featherweight,0,181,7,2,3,924,9,13,3.0,300.0,0,500.0,5.0,331.0,3.16,2166,58,2
Steven Peterson,2019-09-21,Martin Bravo,Featherweight,0,248,9,2,1,135,3,0,2.0,91.0,1,525.0,5.25,255.66666666666666,3.3333333333333335,2166,1545,2
Steven Peterson,2021-06-12,Chase Hooper,Featherweight,1,297,9,2,0,130,1,4,3.0,300.0,1,438.2,4.6,271.14285714285717,2.7142857142857144,2166,386,2
Steven Peterson,2022-02-05,Julian Erosa,Featherweight,1,346,10,4,1,404,8,5,3.0,300.0,0,415.1666666666667,4.333333333333333,242.72727272727272,3.0,2166,1241,2
Steven Peterson,2023-03-25,Lucas Alexander,Featherweight,1,494,10,6,0,1,0,0,3.0,300.0,0,441.57142857142856,4.571428571428571,213.0,2.0,2166,1435,2
Steven Siler,2011-12-03,Josh Clopton,Featherweight,0,0,0,0,0,0,0,0,3.0,300.0,1,0.0,0.0,600.0,6.0,2167,1210,2
Steven Siler,2012-03-02,Cole Miller,Featherweight,0,72,0,2,3,181,3,20,3.0,300.0,1,300.0,3.0,357.8333333333333,3.388888888888889,2167,464,2
Steven Siler,2012-06-22,Joey Gambino,Featherweight,0,153,1,3,0,0,0,0,1.0,167.0,1,300.0,3.0,600.0,6.0,2167,1126,2
Steven Siler,2012-11-17,Darren Elkins,Featherweight,0,165,2,4,0,141,5,4,3.0,300.0,0,255.66666666666666,2.3333333333333335,330.0416666666667,3.5,2167,563,2
Steven Siler,2013-04-27,Kurt Holobaugh,Featherweight,0,180,2,5,0,0,0,0,3.0,300.0,1,341.75,3.25,199.66666666666666,3.3333333333333335,2167,1369,2
Steven Siler,2013-08-17,Mike Brown,Featherweight,0,230,3,7,0,194,13,0,1.0,50.0,1,333.4,3.2,444.4,4.0,2167,1635,2
Steven Siler,2013-11-06,Dennis Bermudez,Featherweight,1,236,3,7,2,275,14,5,3.0,300.0,0,286.1666666666667,2.8333333333333335,361.0769230769231,3.6153846153846154,2167,608,2
Steven Siler,2014-03-23,Rony Jason,Featherweight,1,259,3,10,0,90,1,2,1.0,77.0,0,331.0,3.2857142857142856,341.375,3.375,2167,1979,2
Steven Siler,2014-07-26,Noad Lahat,Featherweight,1,270,3,10,0,11,0,0,3.0,300.0,0,308.875,3.125,221.33333333333334,3.0,2167,1753,2
Stevie Lynch,2007-06-16,Dustin Hazelett,Welterweight,0,0,0,0,0,45,1,2,1.0,170.0,0,0.0,0.0,224.57142857142858,2.5714285714285716,2168,666,10
Stevie Ray,2015-04-11,Marcin Bandel,Lightweight,0,0,0,0,0,3,0,0,2.0,95.0,1,0.0,0.0,122.0,2.0,2169,1496,6
Stevie Ray,2015-07-18,Leonardo Mafra,Lightweight,0,31,0,2,0,138,5,1,1.0,150.0,1,95.0,2.0,282.0,3.5,2169,1404,6
Stevie Ray,2015-10-24,Mickael Lebout,Lightweight,1,50,0,2,0,90,0,0,3.0,300.0,1,122.5,1.5,600.0,6.0,2169,1629,6
Stevie Ray,2016-09-24,Alan Patrick,Lightweight,1,98,1,2,1,98,8,1,3.0,300.0,0,181.66666666666666,2.0,321.77777777777777,3.5555555555555554,2169,37,6
Stevie Ray,2016-11-19,Ross Pearson,Lightweight,1,100,1,3,6,889,15,0,3.0,300.0,1,286.25,3.0,340.875,3.625,2169,1988,6
Stevie Ray,2017-04-22,Joe Lauzon,Lightweight,1,149,2,3,3,485,28,28,3.0,300.0,1,289.0,3.0,282.28,2.96,2169,1110,6
Stevie Ray,2017-07-16,Paul Felder,Lightweight,1,258,2,4,2,334,3,3,1.0,237.0,0,290.8333333333333,3.0,384.64285714285717,4.571428571428571,2169,1802,6
Stevie Ray,2018-03-17,Kajan Johnson,Lightweight,1,263,2,4,2,132,7,1,3.0,300.0,0,317.0,2.857142857142857,378.75,3.5,2169,1284,6
Stevie Ray,2018-10-27,Jessin Ayari,Lightweight,1,287,5,5,0,98,0,1,3.0,300.0,1,352.375,3.25,348.0,3.6666666666666665,2169,1073,6
Stevie Ray,2019-06-01,Leonardo Santos,Lightweight,1,362,5,5,1,151,5,2,1.0,137.0,0,346.55555555555554,3.2222222222222223,323.8888888888889,3.4444444444444446,2169,1406,6
Stevie Ray,2019-10-26,Michael Johnson,Lightweight,1,364,5,5,9,1007,9,1,3.0,300.0,1,339.3,3.1,354.92,3.88,2169,1611,6
Stipe Miocic,2011-10-08,Joey Beltran,Heavyweight,0,0,0,0,0,314,2,0,3.0,300.0,1,0.0,0.0,463.125,4.625,2170,1125,4
Stipe Miocic,2012-02-15,Philip De Fries,Heavyweight,0,68,4,0,0,14,3,0,1.0,43.0,1,300.0,3.0,198.0,2.3333333333333335,2170,1834,4
Stipe Miocic,2012-05-26,Shane del Rosario,Heavyweight,1,76,4,0,0,0,0,0,2.0,194.0,1,171.5,2.0,52.0,4.0,2170,2095,4
Stipe Miocic,2012-09-29,Stefan Struve,Heavyweight,1,108,6,0,2,182,3,18,2.0,230.0,0,179.0,2.0,272.8095238095238,2.9523809523809526,2170,2127,4
Stipe Miocic,2013-06-15,Roy Nelson,Heavyweight,1,156,7,0,5,163,3,1,3.0,300.0,1,249.25,2.5,368.5,3.888888888888889,2170,1993,4
Stipe Miocic,2014-01-25,Gabriel Gonzaga,Heavyweight,1,262,8,0,7,214,18,10,3.0,300.0,1,259.4,2.6,248.7,2.4,2170,790,4
Stipe Miocic,2014-05-31,Fabio Maldonado,Heavyweight,1,325,9,0,1,594,3,5,1.0,35.0,1,266.1666666666667,2.6666666666666665,419.4,4.2,2170,744,4
Stipe Miocic,2014-12-13,Junior Dos Santos,Heavyweight,2,333,9,0,11,585,4,1,5.0,300.0,0,233.14285714285714,2.4285714285714284,250.95,3.45,2170,1256,4
Stipe Miocic,2015-05-09,Mark Hunt,Heavyweight,2,422,10,0,6,294,7,1,5.0,167.0,1,279.0,3.375,307.3529411764706,3.5294117647058822,2170,1533,4
Stipe Miocic,2016-01-02,Andrei Arlovski,Heavyweight,2,535,16,0,10,406,2,5,1.0,54.0,1,266.55555555555554,3.5555555555555554,270.7241379310345,3.1379310344827585,2170,130,4
Stipe Miocic,2016-05-14,Fabricio Werdum,Heavyweight,3,546,16,0,2,482,6,2,1.0,167.0,1,245.3,3.3,289.35714285714283,3.4285714285714284,2170,746,4
Stipe Miocic,2016-09-10,Alistair Overeem,Heavyweight,4,566,16,0,6,327,3,0,1.0,267.0,1,238.1818181818182,3.090909090909091,238.7058823529412,3.235294117647059,2170,95,4
Stipe Miocic,2017-05-13,Junior Dos Santos,Heavyweight,4,600,17,0,12,887,5,1,1.0,142.0,1,240.58333333333334,2.9166666666666665,253.28571428571428,3.5238095238095237,2170,1256,4
Stipe Miocic,2018-01-20,Francis Ngannou,Heavyweight,5,626,17,0,3,84,0,1,5.0,300.0,1,233.0,2.769230769230769,161.66666666666666,1.9166666666666667,2170,769,4
Stipe Miocic,2018-07-07,Daniel Cormier,Heavyweight,5,696,23,0,1,581,17,7,1.0,273.0,0,237.78571428571428,2.9285714285714284,254.8181818181818,3.4545454545454546,2170,528,4
Stipe Miocic,2019-08-17,Daniel Cormier,Heavyweight,5,720,24,0,2,625,21,8,4.0,249.0,1,258.3333333333333,2.8666666666666667,256.3333333333333,3.25,2170,528,4
Stipe Miocic,2020-08-15,Daniel Cormier,Heavyweight,6,843,25,0,2,806,22,8,5.0,300.0,1,257.75,2.9375,274.9230769230769,3.6153846153846154,2170,528,4
Stipe Miocic,2021-03-27,Francis Ngannou,Heavyweight,7,958,25,0,6,150,0,2,2.0,52.0,0,260.2352941176471,3.0588235294117645,195.3846153846154,2.5384615384615383,2170,769,4
Sultan Aliev,2015-01-24,Kenny Robertson,Welterweight,0,0,0,0,0,194,6,5,1.0,162.0,0,0.0,0.0,419.2857142857143,4.571428571428571,2171,1326,10
Sultan Aliev,2016-12-17,Bojan Velickovic,Welterweight,0,8,0,0,0,62,2,1,3.0,300.0,1,324.0,2.0,475.4,4.8,2171,255,10
Sultan Aliev,2018-05-12,Warlley Alves,Welterweight,0,23,2,0,1,227,7,6,2.0,300.0,0,312.0,2.5,281.7142857142857,3.4285714285714284,2171,2338,10
Sultan Aliev,2019-04-20,Keita Nakamura,Welterweight,0,35,3,0,4,308,18,4,3.0,300.0,1,408.0,3.0,448.44444444444446,4.555555555555555,2171,1311,10
Suman Mokhtarian,2018-12-01,Sodiq Yusuff,Featherweight,0,0,0,0,0,0,0,0,1.0,134.0,0,0.0,0.0,340.57142857142856,3.857142857142857,2172,2119,2
Suman Mokhtarian,2019-12-21,SeungWoo Choi,Featherweight,0,5,0,0,0,49,2,0,3.0,300.0,0,268.0,2.0,427.85714285714283,4.0,2172,2082,2
Sumudaerji,2018-11-24,Louis Smolka,Bantamweight,0,0,0,0,1,472,13,18,2.0,127.0,0,0.0,0.0,322.2857142857143,3.2857142857142856,2173,1428,0
Sumudaerji,2019-08-31,Andre Soukhamthath,Bantamweight,0,18,0,2,6,243,8,1,3.0,300.0,1,254.0,4.0,461.0,4.833333333333333,2173,125,0
Sumudaerji,2020-11-28,Malcolm Gordon,Flyweight,0,111,1,2,0,3,0,0,1.0,44.0,1,277.0,3.5,320.0,2.8,2173,1476,3
Sumudaerji,2021-01-20,Zarrukh Adashev,Flyweight,1,120,1,2,0,2,0,0,3.0,300.0,1,199.33333333333334,2.6666666666666665,211.0,2.5,2173,2403,3
Sumudaerji,2022-07-16,Matt Schnell,Flyweight,1,170,1,2,1,338,2,5,2.0,264.0,0,224.5,2.75,315.3,2.3,2173,1578,3
Sung Bin Jo,2019-06-01,Daniel Teymur,Featherweight,0,0,0,0,0,123,1,0,3.0,300.0,0,0.0,0.0,409.5,4.5,2174,541,2
Syuri Kondo,2017-09-22,Chan-Mi Jeon,Women's Strawweight,0,0,0,0,0,92,0,0,3.0,300.0,1,0.0,0.0,600.0,6.0,2175,370,14
Syuri Kondo,2018-05-19,Poliana Botelho,Women's Strawweight,0,135,0,0,0,67,1,0,1.0,33.0,0,300.0,3.0,494.3333333333333,3.6666666666666665,2175,1841,14
Syuri Kondo,2018-11-24,Yan Xiaonan,Women's Strawweight,0,137,0,0,0,167,0,0,3.0,300.0,0,183.0,2.5,324.5,3.5,2175,2362,14
Syuri Kondo,2019-06-22,Ashley Yoder,Women's Strawweight,0,223,0,0,1,160,5,3,3.0,300.0,0,322.0,3.6666666666666665,540.0,5.4,2175,188,14
TJ Brown,2020-02-29,Jordan Griffin,Featherweight,0,0,0,0,0,93,1,3,2.0,218.0,0,0.0,0.0,600.0,6.0,2176,1181,2
TJ Brown,2020-08-15,Danny Chavez,Featherweight,0,32,7,0,0,0,0,0,3.0,300.0,0,436.0,4.0,348.0,3.6666666666666665,2176,549,2
TJ Brown,2021-05-01,Kai Kamaka,Featherweight,0,75,7,0,0,161,6,1,3.0,300.0,1,518.0,5.0,568.0,5.0,2176,1281,2
TJ Brown,2022-01-15,Charles Rosa,Lightweight,0,157,9,1,0,456,18,10,3.0,300.0,1,445.3333333333333,4.333333333333333,417.0,4.454545454545454,2176,378,6
TJ Brown,2022-06-25,Shayilan Nuerdanbieke,Featherweight,0,215,15,4,0,34,6,0,3.0,300.0,0,409.0,4.0,259.75,3.5,2176,2103,2
TJ Brown,2022-12-10,Erik Silva,Featherweight,0,257,16,8,0,0,0,0,3.0,221.0,1,447.2,4.4,0.0,0.0,2176,728,2
TJ Brown,2023-04-15,Bill Algeo,Featherweight,0,281,18,9,0,403,5,0,2.0,100.0,0,409.5,4.166666666666667,401.42857142857144,4.142857142857143,2176,236,2
TJ Brown,2023-10-14,Darren Elkins,Featherweight,0,327,19,9,2,1127,58,23,3.0,143.0,0,379.57142857142856,4.142857142857143,328.84,3.48,2176,563,2
TJ Dillashaw,2011-12-03,John Dodson,Bantamweight,0,0,0,0,0,0,0,0,1.0,114.0,0,0.0,0.0,405.7857142857143,4.928571428571429,2177,1136,0
TJ Dillashaw,2012-02-15,Walel Watson,Bantamweight,0,2,0,0,2,56,0,2,3.0,300.0,1,228.0,2.0,107.5,1.5,2177,2332,0
TJ Dillashaw,2012-07-11,Vaughan Lee,Bantamweight,0,87,3,5,1,43,4,4,1.0,153.0,1,264.0,2.5,334.42857142857144,3.5714285714285716,2177,2296,0
TJ Dillashaw,2013-03-16,Issei Tamura,Bantamweight,0,90,5,6,2,20,1,0,2.0,26.0,1,227.0,2.0,50.0,4.0,2177,928,0
TJ Dillashaw,2013-04-20,Hugo Viana,Bantamweight,1,120,7,6,3,87,0,0,1.0,262.0,1,176.75,2.0,381.0,3.8,2177,890,0
TJ Dillashaw,2013-10-09,Raphael Assuncao,Bantamweight,2,141,8,6,1,175,6,1,3.0,300.0,0,193.8,1.8,331.0,3.3333333333333335,2177,1871,0
TJ Dillashaw,2014-01-15,Mike Easton,Bantamweight,2,170,10,9,1,263,5,0,3.0,300.0,1,261.5,2.5,418.4,4.0,2177,1638,0
TJ Dillashaw,2014-05-24,Renan Barao,Bantamweight,2,287,12,9,3,353,10,2,5.0,146.0,1,267.0,2.5714285714285716,367.38461538461536,4.076923076923077,2177,1887,0
TJ Dillashaw,2014-08-30,Joe Soto,Bantamweight,4,427,12,11,0,0,0,0,5.0,140.0,1,251.875,2.875,228.85714285714286,2.7142857142857144,2177,1119,0
TJ Dillashaw,2015-07-25,Renan Barao,Bantamweight,5,578,14,11,4,476,12,3,4.0,35.0,1,239.44444444444446,3.111111111111111,362.0,4.5,2177,1887,0
TJ Dillashaw,2016-01-17,Dominick Cruz,Bantamweight,5,695,14,11,0,176,16,1,5.0,300.0,0,219.0,3.2,395.0,5.5,2177,640,0
TJ Dillashaw,2016-07-09,Raphael Assuncao,Bantamweight,5,804,15,11,1,382,11,2,3.0,300.0,1,253.63636363636363,3.8181818181818183,329.0625,3.3125,2177,1871,0
TJ Dillashaw,2016-12-30,John Lineker,Bantamweight,5,868,16,11,10,687,5,6,3.0,300.0,1,257.5,3.75,292.42857142857144,3.0714285714285716,2177,1144,0
TJ Dillashaw,2017-11-04,Cody Garbrandt,Bantamweight,5,939,21,12,8,225,5,0,2.0,161.0,1,260.7692307692308,3.6923076923076925,379.125,3.5,2177,457,0
TJ Dillashaw,2018-08-04,Cody Garbrandt,Bantamweight,7,959,21,12,9,243,5,0,1.0,250.0,1,253.64285714285714,3.5714285714285716,372.77777777777777,3.5555555555555554,2177,457,0
TJ Dillashaw,2019-01-19,Henry Cejudo,Flyweight,9,1004,21,12,3,422,19,1,1.0,32.0,0,253.4,3.4,357.0,3.909090909090909,2177,879,3
TJ Dillashaw,2021-07-24,Cory Sandhagen,Bantamweight,9,1005,21,12,4,386,4,2,5.0,300.0,1,241.5625,3.3125,238.91666666666666,3.3333333333333335,2177,479,0
TJ Dillashaw,2022-10-22,Aljamain Sterling,Bantamweight,9,1115,23,12,0,962,24,11,2.0,224.0,0,245.0,3.411764705882353,288.4117647058824,3.411764705882353,2177,96,0
TJ Grant,2009-04-18,Ryo Chonan,Welterweight,0,0,0,0,0,121,0,0,3.0,300.0,1,0.0,0.0,500.0,5.0,2178,2017,10
TJ Grant,2009-07-11,Dong Hyun Kim,Welterweight,0,34,3,0,0,108,8,3,3.0,300.0,0,300.0,3.0,269.46666666666664,3.066666666666667,2178,648,10
TJ Grant,2009-12-12,Kevin Burns,Welterweight,0,56,4,0,1,131,1,3,1.0,297.0,1,450.0,4.5,275.25,4.25,2178,1332,10
